"Function","Agency","Fund Type","FP Category","Fund","Subfund","Subfund Name","2025-26  Estimates","2024-25  Estimates","2023-24  Actuals","2022-23  Actuals","2021-22  Actuals","2020-21  Actuals","2019-20  Actuals","2018-19  Actuals","2017-18  Actuals","2016-17  Actuals","2015-16  Actuals","2014-15  Actuals","2013-14  Actuals","2012-13  Actuals","2011-12  Actuals","2010-11  Actuals","2009-10  Actuals","2008-09  Actuals","2007-08  Actuals","2006-07  Actuals","2005-06  Actuals","2004-05  Actuals","2003-04  Actuals","2002-03  Actuals","2001-02  Actuals","2000-01  Actuals","1999-00  Actuals","1998-99  Actuals","1997-98  Actuals","1996-97  Actuals","1995-96  Actuals","1994-95  Actuals"
"General Government","Labor Management Committees","General Fund","Non-Personal Service","State Operations Account","10050","State Purposes","28439000.0","27842000.0","25623000.0","15595000.0","16511000.0","14537000.0","22146000.0","21081000.0","17026000.0","20947000.0","18263000.0","17696000.0","13272000.0","11628000.0","14833000.0","22371000.0","25554000.0","22268000.0","12220000.0","26222000.0","20113000.0","11724000.0","11221000.0","20513000.0","17888000.0","11547000.0","9595000.0","16763000.0","15193000.0","12605000.0","17050000.0","26281000.0"
"General Government","Labor Management Committees","General Fund","Personal Service","State Operations Account","10050","State Purposes","5939000.0","5823000.0","7257000.0","6574000.0","6830000.0","7392000.0","8420000.0","8618000.0","7747000.0","7871000.0","6619000.0","6402000.0","6327000.0","6038000.0","8359000.0","9872000.0","8055000.0","10955000.0","10174000.0","33243000.0","18922000.0","19279000.0","16843000.0","18365000.0","18921000.0","29224000.0","1204000.0","15927000.0","15449000.0","15127000.0","14150000.0","14817000.0"
"General Government","Labor Management Committees","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","22047","NYS FLEX Spend","337000.0","329000.0","0.0","0.0","0.0","0.0","155000.0","0.0","0.0","0.0","0.0","0.0","38000.0","0.0","23000.0","92000.0","0.0","280000.0","400000.0","280000.0","346000.0","0.0","10000.0","98000.0","147000.0","229000.0","0.0","0.0","70000.0","0.0","0.0","0.0"
"General Government","Labor Management Committees","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","22047","NYS FLEX Spend","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-31000.0","31000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Lobbying, Temporary State Commission on","General Fund","Non-Personal Service","State Operations Account","10050","State Purposes","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","55000.0","151000.0","161000.0","0.0","6000.0","92000.0","150000.0","199000.0","75000.0","69000.0","92000.0","52000.0","76000.0","98000.0"
"General Government","Lobbying, Temporary State Commission on","General Fund","Personal Service","State Operations Account","10050","State Purposes","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-77000.0","1038000.0","1792000.0","1127000.0","1034000.0","923000.0","917000.0","863000.0","805000.0","507000.0","346000.0","354000.0","397000.0","371000.0","342000.0"
"General Government","Lobbying, Temporary State Commission on","Special Revenue Funds - Other","Fringe Benefits","Miscellaneous State Special Revenue","21921","Lobbying Enforc","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","71000.0","35000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Lobbying, Temporary State Commission on","Special Revenue Funds - Other","Indirect Costs","Miscellaneous State Special Revenue","21921","Lobbying Enforc","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5000.0","3000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Lobbying, Temporary State Commission on","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","21921","Lobbying Enforc","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","219000.0","177000.0","239000.0","115000.0","159000.0","24000.0","56000.0","15000.0","10000.0","14000.0","5000.0","6000.0","2000.0"
"General Government","Lobbying, Temporary State Commission on","Special Revenue Funds - Other","Personal Service","Miscellaneous State Special Revenue","21921","Lobbying Enforc","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","171000.0","104000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Lottery, Division of the","Special Revenue Funds - Other","Fringe Benefits","State Lottery Fund","20902","Lottery Adm New","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8973000.0","8722000.0","8837000.0","8296000.0","8678000.0","8011000.0","7719000.0","7167000.0","6482000.0","5519000.0","5288000.0","4839000.0","4402000.0","2991000.0","3891000.0","4111000.0","4053000.0","3325000.0","2804000.0"
"General Government","Lottery, Division of the","Special Revenue Funds - Other","Indirect Costs","State Lottery Fund","20902","Lottery Adm New","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","493000.0","615000.0","685000.0","717000.0","787000.0","660000.0","635000.0","615000.0","-46000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Lottery, Division of the","Special Revenue Funds - Other","Non-Personal Service","State Lottery Fund","20902","Lottery Adm New","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","92937000.0","115992000.0","126981000.0","148967000.0","163620000.0","177109000.0","147280000.0","150845000.0","152467000.0","143126000.0","145777000.0","137925000.0","119456000.0","130099000.0","112290000.0","113853000.0","94137000.0","119803000.0","81967000.0"
"General Government","Lottery, Division of the","Special Revenue Funds - Other","Personal Service","State Lottery Fund","20902","Lottery Adm New","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17646000.0","17928000.0","18669000.0","19574000.0","18744000.0","17580000.0","16891000.0","16309000.0","16062000.0","15287000.0","15880000.0","15168000.0","14718000.0","13678000.0","13645000.0","12451000.0","11838000.0","10268000.0","9163000.0"
"General Government","Lottery, Division of the","Special Revenue Funds - Other","Fringe Benefits","State Lottery Fund","20903","VLT Administrat","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1354000.0","1100000.0","1118000.0","968000.0","806000.0","3181000.0","1957000.0","2753000.0","534000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Lottery, Division of the","Special Revenue Funds - Other","Indirect Costs","State Lottery Fund","20903","VLT Administrat","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","74000.0","79000.0","64000.0","97000.0","66000.0","230000.0","143000.0","214000.0","46000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Lottery, Division of the","Special Revenue Funds - Other","Non-Personal Service","State Lottery Fund","20903","VLT Administrat","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8874000.0","3522000.0","4168000.0","4934000.0","6291000.0","8265000.0","5137000.0","3972000.0","3911000.0","551000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Lottery, Division of the","Special Revenue Funds - Other","Personal Service","State Lottery Fund","20903","VLT Administrat","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2774000.0","2348000.0","2388000.0","2224000.0","1959000.0","3576000.0","7274000.0","4569000.0","3383000.0","260000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","General Fund","Assistance and Grants","Community Projects Fund","10256","Comm Proj GG","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2000.0","16000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","General Fund","Assistance and Grants","Local Assistance Account","10000","Local Assistnce","9212000.0","9262000.0","4618000.0","5142000.0","2880000.0","890000.0","1288000.0","1260000.0","791000.0","528000.0","575000.0","543000.0","658000.0","424000.0","541000.0","666000.0","656000.0","792000.0","832000.0","870000.0","922000.0","627000.0","822000.0","694000.0","763000.0","780000.0","511000.0","640000.0","351000.0","207000.0","218000.0","216000.0"
"General Government","Prevention of Domestic Violence, Office for","General Fund","Non-Personal Service","State Operations Account","10050","State Purposes","948000.0","776000.0","284000.0","399000.0","78000.0","87000.0","146000.0","162000.0","146000.0","162000.0","113000.0","87000.0","202000.0","104000.0","216000.0","164000.0","220000.0","570000.0","696000.0","275000.0","64000.0","485000.0","163000.0","736000.0","584000.0","453000.0","624000.0","342000.0","177000.0","234000.0","425000.0","262000.0"
"General Government","Prevention of Domestic Violence, Office for","General Fund","Personal Service","State Operations Account","10050","State Purposes","3418000.0","2695000.0","2169000.0","1713000.0","980000.0","1758000.0","1550000.0","1394000.0","1412000.0","1338000.0","1351000.0","1267000.0","1156000.0","1037000.0","1040000.0","1098000.0","1251000.0","1060000.0","860000.0","1132000.0","935000.0","1585000.0","692000.0","1181000.0","963000.0","1014000.0","1383000.0","725000.0","888000.0","850000.0","430000.0","453000.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Fringe Benefits","Federal Block Grants Fund","25250","HHS Block Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24000.0","39000.0","0.0","26000.0","0.0","50000.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Indirect Costs","Federal Block Grants Fund","25250","HHS Block Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Non-Personal Service","Federal Block Grants Fund","25250","HHS Block Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27000.0","0.0","15000.0","0.0","15000.0","28000.0","54000.0","30000.0","34000.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Personal Service","Federal Block Grants Fund","25250","HHS Block Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","148000.0","151000.0","134000.0","0.0","227000.0","0.0","119000.0","84000.0","78000.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Assistance and Grants","Federal Health and Human Services Fund","25100","Federal HHS","0.0","0.0","185000.0","210000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Personal Service","Federal Health and Human Services Fund","25100","Federal HHS","0.0","0.0","0.0","200000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Assistance and Grants","Federal Miscellaneous Operating Grants Fund","25300","Fed Oper Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Fringe Benefits","Federal Miscellaneous Operating Grants Fund","25300","Fed Oper Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33000.0","0.0","13000.0","0.0","44000.0","62000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Indirect Costs","Federal Miscellaneous Operating Grants Fund","25300","Fed Oper Grant","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19000.0","0.0","0.0","0.0","0.0","11000.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Non-Personal Service","Federal Miscellaneous Operating Grants Fund","25300","Fed Oper Grant","0.0","0.0","29000.0","0.0","0.0","0.0","0.0","0.0","0.0","4000.0","0.0","12000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2000.0","9000.0","0.0","60000.0","22000.0","120000.0","83000.0","15000.0","1000.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Personal Service","Federal Miscellaneous Operating Grants Fund","25300","Fed Oper Grant","0.0","0.0","180000.0","0.0","0.0","0.0","0.0","0.0","23000.0","30000.0","17000.0","47000.0","59000.0","48000.0","23000.0","-10000.0","40000.0","60000.0","44000.0","36000.0","29000.0","106000.0","375000.0","0.0","0.0","411000.0","0.0","107000.0","55000.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Fringe Benefits","Federal Miscellaneous Operating Grants Fund","25542","Cares Act","0.0","0.0","0.0","0.0","361000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Non-Personal Service","Federal Miscellaneous Operating Grants Fund","25542","Cares Act","0.0","0.0","0.0","0.0","27000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Federal","Personal Service","Federal Miscellaneous Operating Grants Fund","25542","Cares Act","0.0","0.0","0.0","0.0","626000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Other","Indirect Costs","Combined Expendable Trust","20167","Grants and Bequ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2000.0","0.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Other","Non-Personal Service","Combined Expendable Trust","20167","Grants and Bequ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1000.0","1000.0","6000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Other","Fringe Benefits","Miscellaneous State Special Revenue","21958","Domestic Awaren","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Other","Indirect Costs","Miscellaneous State Special Revenue","21958","Domestic Awaren","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"General Government","Prevention of Domestic Violence, Office for","Special Revenue Funds - Other","Non-Personal Service","Miscellaneous State Special Revenue","21958","Domestic Awaren","3000.0","3000.0","14000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4000.0","20000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6000.0","0.0","0.0","0.0","34000.0","61000.0","24000.0","0.0","6000.0"
"General Government","Public Employment Relations Board","Capital Projects Funds - Other","Capital Projects","Capital Projects Fund","30000","Capital Project","0.0","2478000.0","22000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
